reward,step_time,total_stopped,total_wait_time
-377.0,875.0,76,27646.0
-380.0,880.0,78,28032.0
-386.0,885.0,72,27811.0
221.0,890.0,64,27024.0
787.0,895.0,56,27043.0
-19.0,900.0,51,27306.0
-263.0,905.0,54,27565.0
-259.0,910.0,60,27854.0
-289.0,915.0,67,28176.0
-322.0,920.0,73,28529.0
-353.0,925.0,67,28302.0
227.0,930.0,61,27353.0
949.0,935.0,54,27621.0
-268.0,940.0,51,27872.0
-251.0,945.0,55,28139.0
-267.0,950.0,63,28438.0
-299.0,955.0,70,28779.0
-341.0,960.0,74,29144.0
-365.0,965.0,74,29514.0
-370.0,970.0,76,29891.0
-377.0,975.0,76,30271.0
-380.0,980.0,77,30656.0
-385.0,985.0,72,30460.0
196.0,990.0,62,29707.0
753.0,995.0,57,29728.0
-21.0,1000.0,46,28251.0
1477.0,1005.0,46,28473.0
-222.0,1010.0,50,28706.0
-233.0,1015.0,53,28967.0
-261.0,1020.0,60,29248.0
-281.0,1025.0,71,29586.0
-338.0,1030.0,76,29959.0
-373.0,1035.0,77,30343.0
-384.0,1040.0,78,30731.0
-388.0,1045.0,81,31127.0
-396.0,1050.0,77,30928.0
199.0,1055.0,69,29925.0
1003.0,1060.0,58,29995.0
-70.0,1065.0,54,30272.0
-277.0,1070.0,56,30547.0
-275.0,1075.0,64,30851.0
-304.0,1080.0,70,31192.0
-341.0,1085.0,75,31561.0
-369.0,1090.0,76,31940.0
-379.0,1095.0,73,31811.0
129.0,1100.0,67,31272.0
539.0,1105.0,59,31385.0
-113.0,1110.0,55,31657.0
-272.0,1115.0,60,31943.0
-286.0,1120.0,59,31770.0
173.0,1125.0,68,31554.0
216.0,1130.0,71,31897.0
-343.0,1135.0,72,32246.0
-349.0,1140.0,73,32610.0
-364.0,1145.0,74,32976.0
-366.0,1150.0,69,32895.0
81.0,1155.0,62,32455.0
440.0,1160.0,53,32572.0
-117.0,1165.0,52,32830.0
-258.0,1170.0,56,33101.0
-271.0,1175.0,62,33399.0
-298.0,1180.0,68,33728.0
-329.0,1185.0,74,34085.0
-357.0,1190.0,75,34456.0
-371.0,1195.0,76,34833.0
-377.0,1200.0,76,35213.0
-380.0,1205.0,72,35183.0
30.0,1210.0,65,34781.0
402.0,1215.0,59,35079.0
-298.0,1220.0,55,35362.0
-283.0,1225.0,59,35648.0
-286.0,1230.0,64,35962.0
-314.0,1235.0,72,36306.0
-344.0,1240.0,76,36679.0
-373.0,1245.0,78,37068.0
-389.0,1250.0,78,37458.0
-390.0,1255.0,80,37855.0
-397.0,1260.0,74,37810.0
45.0,1265.0,68,37374.0
436.0,1270.0,60,37518.0
-144.0,1275.0,58,37810.0
-292.0,1280.0,57,38091.0
-281.0,1285.0,63,38397.0
-306.0,1290.0,66,38362.0
35.0,1295.0,64,38036.0
326.0,1300.0,53,36870.0
1166.0,1305.0,45,35951.0
919.0,1310.0,45,36169.0
-218.0,1315.0,49,36415.0
-246.0,1320.0,54,36674.0
-259.0,1325.0,61,36963.0
-289.0,1330.0,70,37295.0
-332.0,1335.0,75,37662.0
-367.0,1340.0,78,38047.0
-385.0,1345.0,79,38439.0
-392.0,1350.0,80,38836.0
-397.0,1355.0,76,38856.0
-20.0,1360.0,68,38542.0
314.0,1365.0,60,38672.0
-130.0,1370.0,58,38965.0
-293.0,1375.0,60,39258.0
-293.0,1380.0,67,39578.0
-320.0,1385.0,76,39942.0
-364.0,1390.0,74,39977.0
-35.0,1395.0,67,39701.0
276.0,1400.0,61,39860.0
-159.0,1405.0,57,40146.0
-286.0,1410.0,63,40452.0
-306.0,1415.0,69,40790.0
-338.0,1420.0,75,41154.0
-364.0,1425.0,79,41546.0
-392.0,1430.0,74,41275.0
271.0,1435.0,69,41287.0
-12.0,1440.0,65,41046.0
241.0,1445.0,59,41205.0
-159.0,1450.0,57,41483.0
-278.0,1455.0,62,41780.0
-297.0,1460.0,62,41823.0
-43.0,1465.0,60,41668.0
155.0,1470.0,56,41736.0
-68.0,1475.0,54,42008.0
-272.0,1480.0,61,42301.0
-293.0,1485.0,68,42626.0
-325.0,1490.0,74,42987.0
-361.0,1495.0,75,43358.0
-371.0,1500.0,76,43736.0
-378.0,1505.0,76,44116.0
-380.0,1510.0,71,44213.0
-97.0,1515.0,63,44077.0
136.0,1520.0,58,44375.0
-298.0,1525.0,58,44661.0
-286.0,1530.0,65,44974.0
-313.0,1535.0,73,45321.0
-347.0,1540.0,78,45701.0
-380.0,1545.0,79,46093.0
-392.0,1550.0,80,46490.0
-397.0,1555.0,80,46890.0
-400.0,1560.0,81,47295.0
-405.0,1565.0,82,47704.0
-409.0,1570.0,83,48118.0
-414.0,1575.0,79,48223.0
-105.0,1580.0,73,48060.0
163.0,1585.0,65,48391.0
-331.0,1590.0,63,48701.0
-310.0,1595.0,67,49024.0
-323.0,1600.0,74,49382.0
-358.0,1605.0,80,48345.0
1037.0,1610.0,78,47313.0
1032.0,1615.0,75,47692.0
-379.0,1620.0,73,48057.0
-365.0,1625.0,73,48416.0
-359.0,1630.0,75,48786.0
-370.0,1635.0,82,49182.0
-396.0,1640.0,87,49612.0
-430.0,1645.0,90,50057.0
-445.0,1650.0,90,50507.0
-450.0,1655.0,90,50957.0
-450.0,1660.0,90,51407.0
-450.0,1665.0,90,51857.0
-450.0,1670.0,87,51896.0
-39.0,1675.0,80,51528.0
368.0,1680.0,70,51706.0
-178.0,1685.0,68,52039.0
-333.0,1690.0,67,52373.0
-334.0,1695.0,75,52734.0
-361.0,1700.0,82,53129.0
-395.0,1705.0,87,53554.0
-425.0,1710.0,88,53990.0
-436.0,1715.0,88,54430.0
-440.0,1720.0,84,54438.0
-8.0,1725.0,77,54023.0
415.0,1730.0,67,53977.0
46.0,1735.0,59,53158.0
819.0,1740.0,54,52451.0
707.0,1745.0,61,51201.0
1250.0,1750.0,67,51226.0
-25.0,1755.0,78,51588.0
-362.0,1760.0,80,51985.0
-397.0,1765.0,80,52385.0
-400.0,1770.0,82,52791.0
-406.0,1775.0,82,53201.0
-410.0,1780.0,84,53614.0
-413.0,1785.0,78,50854.0
2760.0,1790.0,71,45024.0
5830.0,1795.0,63,43823.0
1201.0,1800.0,59,44111.0
-288.0,1805.0,61,44406.0
-295.0,1810.0,68,44732.0
-326.0,1815.0,76,45095.0
-363.0,1820.0,80,45493.0
-398.0,1825.0,80,45893.0
-400.0,1830.0,80,46293.0
-400.0,1835.0,75,46107.0
186.0,1840.0,67,45375.0
732.0,1845.0,58,45161.0
214.0,1850.0,57,45449.0
-288.0,1855.0,58,45734.0
-285.0,1860.0,64,46046.0
-312.0,1865.0,72,46386.0
-340.0,1870.0,78,46760.0
-374.0,1875.0,78,47150.0
-390.0,1880.0,81,47552.0
-402.0,1885.0,85,47966.0
-414.0,1890.0,86,48394.0
-428.0,1895.0,87,48825.0
-431.0,1900.0,82,48653.0
172.0,1905.0,73,47644.0
1009.0,1910.0,68,47993.0
-349.0,1915.0,65,48322.0
-329.0,1920.0,66,48643.0
-321.0,1925.0,72,48992.0
-349.0,1930.0,78,49371.0
-379.0,1935.0,84,49780.0
-409.0,1940.0,79,46881.0
2899.0,1945.0,70,40761.0
6120.0,1950.0,65,39497.0
1264.0,1955.0,62,39809.0
-312.0,1960.0,68,40132.0
-323.0,1965.0,73,40488.0
-356.0,1970.0,81,40880.0
-392.0,1975.0,86,41302.0
-422.0,1980.0,86,41732.0
-430.0,1985.0,80,41482.0
250.0,1990.0,75,40575.0
907.0,1995.0,66,40608.0
-33.0,2000.0,62,40923.0
-315.0,2005.0,67,41242.0
-319.0,2010.0,71,41591.0
-349.0,2015.0,78,41971.0
-380.0,2020.0,84,42381.0
-410.0,2025.0,88,42817.0
-436.0,2030.0,90,43267.0
-450.0,2035.0,91,43722.0
-455.0,2040.0,92,44180.0
-458.0,2045.0,92,44640.0
-460.0,2050.0,90,43999.0
641.0,2055.0,83,44425.0
-426.0,2060.0,86,44843.0
-418.0,2065.0,91,45286.0
-443.0,2070.0,85,45027.0
259.0,2075.0,78,44202.0
825.0,2080.0,69,44269.0
-67.0,2085.0,65,44593.0
-324.0,2090.0,61,41476.0
3117.0,2095.0,59,35013.0
6463.0,2100.0,62,35297.0
-284.0,2105.0,62,35602.0
-305.0,2110.0,64,35920.0
-318.0,2115.0,73,36268.0
-348.0,2120.0,80,36655.0
-387.0,2125.0,79,36395.0
260.0,2130.0,77,35539.0
856.0,2135.0,68,35579.0
-40.0,2140.0,65,35902.0
-323.0,2145.0,67,36227.0
-325.0,2150.0,74,36583.0
-356.0,2155.0,80,36972.0
-389.0,2160.0,86,37390.0
-418.0,2165.0,85,34347.0
3043.0,2170.0,75,27962.0
6385.0,2175.0,70,26641.0
1321.0,2180.0,69,26986.0
-345.0,2185.0,70,27328.0
-342.0,2190.0,77,27695.0
-367.0,2195.0,84,28099.0
-404.0,2200.0,88,28533.0
-434.0,2205.0,90,28981.0
-448.0,2210.0,92,29440.0
-459.0,2215.0,92,29900.0
-460.0,2220.0,86,29061.0
839.0,2225.0,79,27326.0
1735.0,2230.0,74,26825.0
501.0,2235.0,79,27205.0
-380.0,2240.0,86,27626.0
-421.0,2245.0,89,28061.0
-435.0,2250.0,89,28506.0
-445.0,2255.0,89,28951.0
-445.0,2260.0,84,28558.0
393.0,2265.0,74,27600.0
958.0,2270.0,66,27304.0
296.0,2275.0,64,27623.0
-319.0,2280.0,65,27939.0
-316.0,2285.0,71,28279.0
-340.0,2290.0,78,28652.0
-373.0,2295.0,76,28386.0
266.0,2300.0,70,27226.0
1160.0,2305.0,62,27258.0
-32.0,2310.0,60,27557.0
-299.0,2315.0,64,27867.0
-310.0,2320.0,73,28214.0
-347.0,2325.0,78,28592.0
-378.0,2330.0,82,28998.0
-406.0,2335.0,84,29413.0
-415.0,2340.0,84,29833.0
-420.0,2345.0,86,30256.0
-423.0,2350.0,81,29707.0
549.0,2355.0,72,28576.0
1131.0,2360.0,75,28689.0
-113.0,2365.0,80,29076.0
-387.0,2370.0,83,29485.0
-409.0,2375.0,83,29900.0
-415.0,2380.0,83,30315.0
-415.0,2385.0,84,30734.0
-419.0,2390.0,85,31155.0
-421.0,2395.0,86,31585.0
-430.0,2400.0,86,32015.0
-430.0,2405.0,80,31714.0
301.0,2410.0,70,30762.0
952.0,2415.0,64,30463.0
299.0,2420.0,60,30768.0
-305.0,2425.0,54,27231.0
3537.0,2430.0,51,19738.0
7493.0,2435.0,50,18959.0
779.0,2440.0,54,19224.0
-265.0,2445.0,55,19491.0
-267.0,2450.0,63,19791.0
-300.0,2455.0,71,20127.0
-336.0,2460.0,78,20501.0
-374.0,2465.0,80,20897.0
-396.0,2470.0,80,21297.0
-400.0,2475.0,75,21047.0
250.0,2480.0,67,20185.0
862.0,2485.0,58,20210.0
-25.0,2490.0,60,20501.0
-291.0,2495.0,62,20800.0
-299.0,2500.0,68,21128.0
-328.0,2505.0,77,21493.0
-365.0,2510.0,80,21887.0
-394.0,2515.0,81,22289.0
-402.0,2520.0,82,22699.0
-410.0,2525.0,85,23115.0
-416.0,2530.0,86,23545.0
-430.0,2535.0,88,23984.0
-439.0,2540.0,90,24434.0
-450.0,2545.0,84,24196.0
238.0,2550.0,76,23305.0
891.0,2555.0,70,22518.0
787.0,2560.0,59,22621.0
-103.0,2565.0,57,22886.0
-265.0,2570.0,65,23198.0
-312.0,2575.0,71,23542.0
-344.0,2580.0,77,23919.0
-377.0,2585.0,80,24318.0
-399.0,2590.0,81,24722.0
-404.0,2595.0,82,25131.0
-409.0,2600.0,77,25066.0
65.0,2605.0,70,24544.0
522.0,2610.0,67,24879.0
-335.0,2615.0,63,25197.0
-318.0,2620.0,69,25529.0
-332.0,2625.0,75,25893.0
-364.0,2630.0,84,26295.0
-402.0,2635.0,84,26715.0
-420.0,2640.0,85,27140.0
-425.0,2645.0,80,27089.0
51.0,2650.0,74,26647.0
442.0,2655.0,67,26983.0
-336.0,2660.0,62,26695.0
288.0,2665.0,60,26524.0
171.0,2670.0,64,26825.0
-301.0,2675.0,78,27186.0
-361.0,2680.0,86,27603.0
-417.0,2685.0,87,28037.0
-434.0,2690.0,81,28073.0
-36.0,2695.0,74,27748.0
325.0,2700.0,67,27944.0
-196.0,2705.0,66,28272.0
-328.0,2710.0,69,28604.0
-332.0,2715.0,74,28964.0
-360.0,2720.0,80,29354.0
-390.0,2725.0,86,29776.0
-422.0,2730.0,83,27853.0
1923.0,2735.0,77,24707.0
3146.0,2740.0,67,25047.0
-340.0,2745.0,69,25373.0
-326.0,2750.0,70,25712.0
-339.0,2755.0,78,26082.0
-370.0,2760.0,84,26489.0
-407.0,2765.0,89,26925.0
-436.0,2770.0,84,26920.0
5.0,2775.0,77,26542.0
378.0,2780.0,71,26742.0
-200.0,2785.0,66,27076.0
-334.0,2790.0,69,27412.0
-336.0,2795.0,74,27774.0
-362.0,2800.0,81,28168.0
-394.0,2805.0,89,28597.0
-429.0,2810.0,90,29045.0
-448.0,2815.0,91,29497.0
-452.0,2820.0,88,29538.0
-41.0,2825.0,83,29247.0
291.0,2830.0,74,29473.0
-226.0,2835.0,71,29819.0
-346.0,2840.0,67,29826.0
-7.0,2845.0,66,29544.0
282.0,2850.0,63,29580.0
-36.0,2855.0,66,29901.0
-321.0,2860.0,70,30240.0
-339.0,2865.0,76,30613.0
-373.0,2870.0,83,31015.0
-402.0,2875.0,87,31443.0
-428.0,2880.0,87,31878.0
-435.0,2885.0,88,32315.0
-437.0,2890.0,91,32762.0
-447.0,2895.0,91,33217.0
-455.0,2900.0,93,33677.0
-460.0,2905.0,93,34142.0
-465.0,2910.0,93,34607.0
-465.0,2915.0,95,35082.0
-475.0,2920.0,95,35557.0
-475.0,2925.0,97,36041.0
-484.0,2930.0,97,36526.0
-485.0,2935.0,98,37016.0
-490.0,2940.0,98,37506.0
-490.0,2945.0,93,37535.0
-29.0,2950.0,85,36937.0
598.0,2955.0,78,36431.0
506.0,2960.0,68,36585.0
-154.0,2965.0,68,36060.0
525.0,2970.0,68,35691.0
369.0,2975.0,68,36029.0
-338.0,2980.0,76,36392.0
-363.0,2985.0,85,36799.0
-407.0,2990.0,89,37238.0
-439.0,2995.0,90,37684.0
-446.0,3000.0,90,38134.0
-450.0,3005.0,91,38588.0
-454.0,3010.0,92,39048.0
-460.0,3015.0,93,39510.0
-462.0,3020.0,94,39979.0
-469.0,3025.0,94,40449.0
-470.0,3030.0,90,40453.0
-4.0,3035.0,82,40100.0
353.0,3040.0,71,38074.0
2026.0,3045.0,60,38393.0
-319.0,3050.0,60,38691.0
-298.0,3055.0,65,39008.0
-317.0,3060.0,75,39357.0
-349.0,3065.0,85,39768.0
-411.0,3070.0,93,40225.0
-457.0,3075.0,87,40275.0
-50.0,3080.0,80,39935.0
340.0,3085.0,72,39954.0
-19.0,3090.0,71,40308.0
-354.0,3095.0,73,40665.0
-357.0,3100.0,81,41055.0
-390.0,3105.0,89,41481.0
-426.0,3110.0,95,41946.0
-465.0,3115.0,96,42422.0
-476.0,3120.0,97,42905.0
-483.0,3125.0,92,42966.0
-61.0,3130.0,85,42654.0
312.0,3135.0,77,43046.0
-392.0,3140.0,76,43423.0
-377.0,3145.0,77,43803.0
-380.0,3150.0,85,44212.0
-409.0,3155.0,93,44659.0
-447.0,3160.0,97,45133.0
-474.0,3165.0,92,43173.0
1960.0,3170.0,84,37978.0
5195.0,3175.0,78,38373.0
-395.0,3180.0,79,38766.0
-393.0,3185.0,80,39159.0
-393.0,3190.0,88,39583.0
-424.0,3195.0,93,40036.0
-453.0,3200.0,97,40517.0
-481.0,3205.0,97,41002.0
-485.0,3210.0,101,41499.0
-497.0,3215.0,101,42004.0
-505.0,3220.0,95,41991.0
13.0,3225.0,86,41546.0
445.0,3230.0,80,41954.0
-408.0,3235.0,78,42346.0
-392.0,3240.0,78,42731.0
-385.0,3245.0,87,43146.0
-415.0,3250.0,96,43609.0
-463.0,3255.0,100,44104.0
-495.0,3260.0,102,44609.0
-505.0,3265.0,102,45119.0
-510.0,3270.0,103,44563.0
556.0,3275.0,96,44124.0
439.0,3280.0,92,44587.0
-463.0,3285.0,91,45042.0
-455.0,3290.0,94,45500.0
-458.0,3295.0,100,45987.0
-487.0,3300.0,104,46499.0
-512.0,3305.0,104,47019.0
-520.0,3310.0,104,47539.0
-520.0,3315.0,104,48059.0
-520.0,3320.0,106,48584.0
-525.0,3325.0,106,49114.0
-530.0,3330.0,100,49035.0
79.0,3335.0,92,48398.0
637.0,3340.0,85,48828.0
-430.0,3345.0,81,49241.0
-413.0,3350.0,83,49646.0
-405.0,3355.0,89,50078.0
-432.0,3360.0,97,50545.0
-467.0,3365.0,101,51045.0
-500.0,3370.0,102,51555.0
-510.0,3375.0,103,52068.0
-513.0,3380.0,104,52587.0
-519.0,3385.0,105,53108.0
-521.0,3390.0,106,53636.0
-528.0,3395.0,102,53533.0
103.0,3400.0,95,52852.0
681.0,3405.0,85,52744.0
108.0,3410.0,82,53152.0
-408.0,3415.0,83,53558.0
-406.0,3420.0,90,53994.0
-436.0,3425.0,96,54459.0
-465.0,3430.0,102,54956.0
-497.0,3435.0,102,55466.0
-510.0,3440.0,99,55388.0
78.0,3445.0,91,54729.0
659.0,3450.0,85,54882.0
-153.0,3455.0,83,55293.0
-411.0,3460.0,83,55701.0
-408.0,3465.0,93,56149.0
-448.0,3470.0,99,56630.0
-481.0,3475.0,100,54433.0
2197.0,3480.0,93,54912.0
-479.0,3485.0,82,53061.0
1851.0,3490.0,74,48290.0
4771.0,3495.0,68,48628.0
-338.0,3500.0,70,48967.0
-339.0,3505.0,81,49351.0
-384.0,3510.0,93,49803.0
-452.0,3515.0,99,50291.0
-488.0,3520.0,101,50795.0
-504.0,3525.0,97,50619.0
176.0,3530.0,88,49790.0
829.0,3535.0,82,49907.0
-117.0,3540.0,79,50308.0
-401.0,3545.0,82,50705.0
-397.0,3550.0,89,51139.0
-434.0,3555.0,96,51604.0
-465.0,3560.0,100,52095.0
-491.0,3565.0,101,52596.0
-501.0,3570.0,102,53102.0
-506.0,3575.0,97,52911.0
191.0,3580.0,88,51874.0
1037.0,3585.0,82,52283.0
-409.0,3590.0,78,52675.0
-392.0,3595.0,81,53071.0
-396.0,3600.0,88,53494.0
-423.0,3605.0,93,53949.0
-455.0,3610.0,102,54448.0
-499.0,3615.0,96,54377.0
71.0,3620.0,91,53981.0
396.0,3625.0,82,54221.0
-240.0,3630.0,80,54613.0
-392.0,3635.0,83,55016.0
-403.0,3640.0,90,55447.0
-431.0,3645.0,96,55916.0
-469.0,3650.0,101,56417.0
-501.0,3655.0,97,56510.0
-93.0,3660.0,90,56257.0
253.0,3665.0,82,56495.0
-238.0,3670.0,81,56890.0
-395.0,3675.0,83,57293.0
-403.0,3680.0,91,57731.0
-438.0,3685.0,98,58208.0
-477.0,3690.0,102,58711.0
-503.0,3695.0,97,58851.0
-140.0,3700.0,91,58643.0
208.0,3705.0,84,58911.0
-268.0,3710.0,81,59320.0
-409.0,3715.0,85,59738.0
-418.0,3720.0,92,60184.0
-446.0,3725.0,99,60667.0
-483.0,3730.0,102,61172.0
-505.0,3735.0,97,58485.0
2687.0,3740.0,91,52878.0
5607.0,3745.0,83,51818.0
1060.0,3750.0,82,52217.0
-399.0,3755.0,85,52633.0
-416.0,3760.0,91,53073.0
-440.0,3765.0,98,53549.0
-476.0,3770.0,103,54054.0
-505.0,3775.0,105,54577.0
-523.0,3780.0,105,55102.0
-525.0,3785.0,100,53252.0
1850.0,3790.0,95,48477.0
4775.0,3795.0,85,47898.0
579.0,3800.0,82,48309.0
-411.0,3805.0,87,48726.0
-417.0,3810.0,96,49186.0
-460.0,3815.0,101,49680.0
-494.0,3820.0,103,50190.0
-510.0,3825.0,105,50711.0
-521.0,3830.0,105,51236.0
-525.0,3835.0,105,51761.0
-525.0,3840.0,100,51729.0
32.0,3845.0,93,51249.0
480.0,3850.0,84,51670.0
-421.0,3855.0,81,52071.0
-401.0,3860.0,81,52470.0
-399.0,3865.0,88,52894.0
-424.0,3870.0,93,53349.0
-455.0,3875.0,100,53838.0
-489.0,3880.0,102,54343.0
-505.0,3885.0,102,54853.0
-510.0,3890.0,103,55366.0
-513.0,3895.0,106,55888.0
-522.0,3900.0,101,55875.0
13.0,3905.0,93,55363.0
512.0,3910.0,86,55802.0
-439.0,3915.0,82,56218.0
-416.0,3920.0,79,56135.0
83.0,3925.0,77,55611.0
524.0,3930.0,73,55746.0
-135.0,3935.0,77,56116.0
-370.0,3940.0,83,56517.0
-401.0,3945.0,82,56488.0
29.0,3950.0,85,56066.0
422.0,3955.0,79,56255.0
-189.0,3960.0,77,56630.0
-375.0,3965.0,82,57027.0
-397.0,3970.0,90,57466.0
-439.0,3975.0,97,57937.0
-471.0,3980.0,99,58426.0
-489.0,3985.0,99,58921.0
-495.0,3990.0,93,55968.0
2953.0,3995.0,87,48124.0
7844.0,4000.0,78,48525.0
-401.0,4005.0,77,48913.0
-388.0,4010.0,79,49300.0
-387.0,4015.0,86,49712.0
-412.0,4020.0,88,47901.0
1811.0,4025.0,83,44243.0
3658.0,4030.0,79,44649.0
-406.0,4035.0,78,45035.0
-386.0,4040.0,85,45441.0
-406.0,4045.0,93,45886.0
-445.0,4050.0,101,46376.0
-490.0,4055.0,101,46881.0
-505.0,4060.0,102,47388.0
-507.0,4065.0,102,47898.0
-510.0,4070.0,102,48408.0
-510.0,4075.0,104,48925.0
-517.0,4080.0,104,49445.0
-520.0,4085.0,99,49314.0
131.0,4090.0,92,48557.0
757.0,4095.0,82,48976.0
-419.0,4100.0,82,49382.0
-406.0,4105.0,83,49792.0
-410.0,4110.0,89,50225.0
-433.0,4115.0,97,50697.0
-472.0,4120.0,96,50555.0
142.0,4125.0,91,49753.0
802.0,4130.0,81,50164.0
-411.0,4135.0,81,50558.0
-394.0,4140.0,84,50964.0
-406.0,4145.0,90,51402.0
-438.0,4150.0,96,51875.0
-473.0,4155.0,100,52370.0
-495.0,4160.0,102,52876.0
-506.0,4165.0,102,53386.0
-510.0,4170.0,98,53361.0
25.0,4175.0,90,53005.0
356.0,4180.0,81,53214.0
-209.0,4185.0,82,53622.0
-408.0,4190.0,85,54039.0
-417.0,4195.0,93,54485.0
-446.0,4200.0,100,54967.0
-482.0,4205.0,103,55477.0
-510.0,4210.0,105,55998.0
-521.0,4215.0,100,56078.0
-80.0,4220.0,92,55713.0
365.0,4225.0,85,55954.0
-241.0,4230.0,84,56376.0
-422.0,4235.0,85,56792.0
-416.0,4240.0,91,57236.0
-444.0,4245.0,97,57715.0
-479.0,4250.0,103,58221.0
-506.0,4255.0,107,58750.0
-529.0,4260.0,108,59286.0
-536.0,4265.0,108,59826.0
-540.0,4270.0,109,60371.0
-545.0,4275.0,110,60920.0
-549.0,4280.0,111,61475.0
-555.0,4285.0,106,61514.0
-39.0,4290.0,96,61065.0
449.0,4295.0,90,61329.0
-264.0,4300.0,84,60015.0
1314.0,4305.0,77,58628.0
1387.0,4310.0,74,58572.0
56.0,4315.0,70,58064.0
