reward,step_time,total_stopped,total_wait_time
-470.0,930.0,94,56524.0
-470.0,935.0,94,56994.0
-470.0,940.0,94,57464.0
-470.0,945.0,95,57935.0
-471.0,950.0,93,57537.0
398.0,955.0,89,57989.0
-452.0,960.0,88,58430.0
-441.0,965.0,84,57979.0
451.0,970.0,82,58388.0
-409.0,975.0,83,58801.0
-413.0,980.0,85,59224.0
-423.0,985.0,87,59658.0
-434.0,990.0,91,60105.0
-447.0,995.0,92,58839.0
1266.0,1000.0,86,59277.0
-438.0,1005.0,82,59693.0
-416.0,1010.0,82,60099.0
-406.0,1015.0,80,60497.0
-398.0,1020.0,88,60922.0
-425.0,1025.0,94,61384.0
-462.0,1030.0,96,61864.0
-480.0,1035.0,96,62344.0
-480.0,1040.0,96,62824.0
-480.0,1045.0,98,63310.0
-486.0,1050.0,98,63800.0
-490.0,1055.0,98,64290.0
-490.0,1060.0,98,64780.0
-490.0,1065.0,98,65270.0
-490.0,1070.0,94,64238.0
1032.0,1075.0,87,64681.0
-443.0,1080.0,85,65108.0
-427.0,1085.0,91,65549.0
-441.0,1090.0,96,66022.0
-473.0,1095.0,98,66512.0
-490.0,1100.0,98,67002.0
-490.0,1105.0,98,67492.0
