reward,step_time,total_stopped,total_wait_time
-63.0,1120.0,40,11879.0
-81.0,1125.0,40,12074.0
-80.0,1130.0,36,11892.0
-85.0,1135.0,36,12074.0
-85.0,1140.0,36,12254.0
-85.0,1145.0,36,12432.0
-85.0,1150.0,36,12612.0
-85.0,1155.0,36,12482.0
-92.0,1160.0,40,12669.0
-95.0,1165.0,32,11678.0
638.0,1170.0,29,10026.0
1054.0,1175.0,32,10178.0
-68.0,1180.0,34,9621.0
-80.0,1185.0,34,9791.0
-90.0,1190.0,32,9954.0
-90.0,1195.0,35,10083.0
-90.0,1200.0,37,10266.0
-90.0,1205.0,37,10451.0
-90.0,1210.0,34,10544.0
5.0,1215.0,34,10591.0
-12.0,1220.0,34,10763.0
-70.0,1225.0,35,10936.0
-70.0,1230.0,37,11117.0
-70.0,1235.0,39,11308.0
-70.0,1240.0,39,11503.0
-70.0,1245.0,39,11698.0
-70.0,1250.0,39,11893.0
-70.0,1255.0,39,12088.0
-70.0,1260.0,41,12287.0
-72.0,1265.0,49,12511.0
-82.0,1270.0,54,12776.0
-94.0,1275.0,53,13036.0
-95.0,1280.0,54,13293.0
-95.0,1285.0,54,13563.0
-95.0,1290.0,53,13809.0
-95.0,1295.0,55,14060.0
-97.0,1300.0,58,14287.0
-103.0,1305.0,59,14581.0
-105.0,1310.0,54,14673.0
-105.0,1315.0,52,14746.0
-107.0,1320.0,52,14702.0
-105.0,1325.0,51,14666.0
-105.0,1330.0,53,14927.0
-110.0,1335.0,52,15156.0
-110.0,1340.0,56,15427.0
-111.0,1345.0,58,15715.0
-118.0,1350.0,62,16020.0
-125.0,1355.0,62,16330.0
-125.0,1360.0,62,16640.0
-125.0,1365.0,56,16458.0
-127.0,1370.0,49,16201.0
-125.0,1375.0,52,16435.0
-125.0,1380.0,54,16657.0
-129.0,1385.0,50,15316.0
1492.0,1390.0,49,15562.0
-91.0,1395.0,48,15800.0
-85.0,1400.0,51,16047.0
-87.0,1405.0,55,16313.0
-106.0,1410.0,54,16561.0
-120.0,1415.0,56,16812.0
-120.0,1420.0,56,17092.0
-120.0,1425.0,58,17377.0
-120.0,1430.0,58,17667.0
-120.0,1435.0,60,17959.0
-121.0,1440.0,60,18259.0
-125.0,1445.0,64,18572.0
-125.0,1450.0,64,18892.0
-125.0,1455.0,64,19212.0
-125.0,1460.0,62,19216.0
-125.0,1465.0,62,19523.0
-125.0,1470.0,63,19838.0
-125.0,1475.0,53,18518.0
1067.0,1480.0,53,18203.0
395.0,1485.0,52,17516.0
-94.0,1490.0,50,17766.0
-95.0,1495.0,53,18025.0
-95.0,1500.0,50,17215.0
978.0,1505.0,51,17399.0
-85.0,1510.0,57,17673.0
-88.0,1515.0,69,17993.0
-97.0,1520.0,70,18340.0
-100.0,1525.0,67,18385.0
-100.0,1530.0,68,18420.0
-100.0,1535.0,69,18708.0
-100.0,1540.0,71,18979.0
-100.0,1545.0,70,19140.0
94.0,1550.0,70,19459.0
-95.0,1555.0,72,19816.0
-95.0,1560.0,72,20167.0
-95.0,1565.0,71,20488.0
-95.0,1570.0,71,20845.0
-95.0,1575.0,72,21201.0
-95.0,1580.0,73,21563.0
-99.0,1585.0,70,21802.0
-100.0,1590.0,72,22061.0
-100.0,1595.0,72,22412.0
-100.0,1600.0,73,22776.0
-100.0,1605.0,73,23139.0
-100.0,1610.0,73,23504.0
-100.0,1615.0,75,23878.0
-100.0,1620.0,74,23910.0
-105.0,1625.0,73,24275.0
-100.0,1630.0,75,24647.0
-100.0,1635.0,77,25028.0
-102.0,1640.0,76,25401.0
-93.0,1645.0,76,25781.0
-100.0,1650.0,76,26161.0
-100.0,1655.0,76,26541.0
-100.0,1660.0,73,26792.0
-100.0,1665.0,73,26971.0
-100.0,1670.0,74,27338.0
-100.0,1675.0,70,26957.0
-108.0,1680.0,66,27293.0
-105.0,1685.0,68,27620.0
-105.0,1690.0,66,25758.0
2096.0,1695.0,69,26092.0
-77.0,1700.0,67,26429.0
-64.0,1705.0,69,26774.0
-65.0,1710.0,63,26335.0
-63.0,1715.0,66,25844.0
-79.0,1720.0,69,25969.0
-93.0,1725.0,70,26318.0
-104.0,1730.0,75,26683.0
-105.0,1735.0,75,27058.0
-105.0,1740.0,70,26606.0
-105.0,1745.0,57,25257.0
127.0,1750.0,55,25184.0
-100.0,1755.0,65,25484.0
-104.0,1760.0,69,25812.0
-111.0,1765.0,74,26171.0
-117.0,1770.0,79,26561.0
-120.0,1775.0,79,26954.0
-120.0,1780.0,80,27342.0
-120.0,1785.0,81,27748.0
-120.0,1790.0,76,27000.0
-120.0,1795.0,74,27361.0
-120.0,1800.0,71,27723.0
-120.0,1805.0,71,28078.0
-120.0,1810.0,69,28308.0
10.0,1815.0,75,28519.0
-1.0,1820.0,80,28910.0
-105.0,1825.0,80,29310.0
-105.0,1830.0,77,29404.0
-105.0,1835.0,77,29297.0
-105.0,1840.0,79,29691.0
-105.0,1845.0,78,30055.0
-105.0,1850.0,74,28194.0
