reward,step_time,total_stopped,total_wait_time
-110.0,1310.0,28,6865.0
-110.0,1315.0,27,6982.0
-112.0,1320.0,26,7098.0
-110.0,1325.0,24,6526.0
595.0,1330.0,22,6638.0
-91.0,1335.0,22,6741.0
-81.0,1340.0,24,6824.0
-93.0,1345.0,27,6957.0
-113.0,1350.0,31,7104.0
-122.0,1355.0,32,7262.0
-128.0,1360.0,30,7408.0
-130.0,1365.0,31,7553.0
-134.0,1370.0,31,7708.0
-135.0,1375.0,31,7861.0
-135.0,1380.0,26,7831.0
54.0,1385.0,24,7738.0
120.0,1390.0,24,7828.0
-65.0,1395.0,27,7957.0
-103.0,1400.0,29,8098.0
-105.0,1405.0,28,8214.0
-105.0,1410.0,28,8354.0
-105.0,1415.0,29,8495.0
-105.0,1420.0,31,8647.0
-105.0,1425.0,31,8802.0
-105.0,1430.0,29,8939.0
-105.0,1435.0,26,8166.0
804.0,1440.0,24,8269.0
-85.0,1445.0,32,8419.0
-100.0,1450.0,34,8575.0
-112.0,1455.0,35,8752.0
-118.0,1460.0,34,8912.0
-124.0,1465.0,36,9074.0
-125.0,1470.0,34,9082.0
-125.0,1475.0,35,9257.0
-128.0,1480.0,27,9136.0
21.0,1485.0,28,9024.0
-28.0,1490.0,27,9136.0
-115.0,1495.0,30,9278.0
-115.0,1500.0,29,9416.0
-117.0,1505.0,29,9561.0
-115.0,1510.0,30,9683.0
-120.0,1515.0,37,9849.0
-136.0,1520.0,43,10060.0
-144.0,1525.0,44,10276.0
-146.0,1530.0,41,10434.0
-156.0,1535.0,43,10625.0
-165.0,1540.0,44,10842.0
-165.0,1545.0,43,11050.0
-165.0,1550.0,43,11251.0
-165.0,1555.0,43,11466.0
-165.0,1560.0,44,11683.0
-165.0,1565.0,46,11910.0
-165.0,1570.0,38,11712.0
-59.0,1575.0,41,11864.0
-98.0,1580.0,41,12006.0
-153.0,1585.0,43,11849.0
-155.0,1590.0,46,12076.0
-159.0,1595.0,47,12300.0
-162.0,1600.0,43,12398.0
-167.0,1605.0,42,12520.0
-165.0,1610.0,42,12730.0
-165.0,1615.0,42,12876.0
-171.0,1620.0,48,13116.0
-185.0,1625.0,48,13356.0
-185.0,1630.0,43,12639.0
758.0,1635.0,41,12838.0
-158.0,1640.0,40,13036.0
-150.0,1645.0,38,13203.0
-147.0,1650.0,43,13382.0
-159.0,1655.0,45,13578.0
-174.0,1660.0,46,13805.0
-180.0,1665.0,46,14035.0
-180.0,1670.0,45,14181.0
-96.0,1675.0,45,14408.0
-175.0,1680.0,46,14638.0
-180.0,1685.0,52,14864.0
-187.0,1690.0,50,15117.0
-192.0,1695.0,49,15347.0
-190.0,1700.0,47,15573.0
-167.0,1705.0,48,15794.0
-164.0,1710.0,47,15966.0
-180.0,1715.0,47,16140.0
-180.0,1720.0,47,16375.0
-180.0,1725.0,49,16613.0
-181.0,1730.0,49,16488.0
-187.0,1735.0,44,16030.0
122.0,1740.0,40,15029.0
1048.0,1745.0,39,15209.0
-153.0,1750.0,47,15373.0
-166.0,1755.0,50,15595.0
-192.0,1760.0,42,15471.0
158.0,1765.0,48,15645.0
-147.0,1770.0,50,15816.0
-172.0,1775.0,51,16039.0
-180.0,1780.0,53,16292.0
-182.0,1785.0,57,16568.0
-180.0,1790.0,53,16801.0
-178.0,1795.0,50,16908.0
-180.0,1800.0,49,17125.0
-182.0,1805.0,50,17371.0
-180.0,1810.0,53,17630.0
-182.0,1815.0,55,17871.0
-192.0,1820.0,54,18102.0
-195.0,1825.0,50,18331.0
-173.0,1830.0,50,18559.0
-156.0,1835.0,52,18815.0
-180.0,1840.0,53,19069.0
-182.0,1845.0,52,19308.0
-185.0,1850.0,54,19548.0
-185.0,1855.0,48,19123.0
-185.0,1860.0,46,18453.0
-185.0,1865.0,48,18675.0
-189.0,1870.0,52,18924.0
-196.0,1875.0,53,19155.0
-209.0,1880.0,54,19383.0
-211.0,1885.0,54,19642.0
-219.0,1890.0,55,19914.0
-220.0,1895.0,57,20197.0
-220.0,1900.0,57,20482.0
-220.0,1905.0,52,20491.0
-220.0,1910.0,48,20279.0
-220.0,1915.0,49,20521.0
-220.0,1920.0,53,20778.0
-221.0,1925.0,53,20984.0
-225.0,1930.0,49,21082.0
-227.0,1935.0,42,20067.0
938.0,1940.0,40,20184.0
-198.0,1945.0,39,20378.0
-196.0,1950.0,39,20578.0
-191.0,1955.0,43,20789.0
-201.0,1960.0,47,21018.0
-219.0,1965.0,47,21253.0
-225.0,1970.0,47,21488.0
-225.0,1975.0,47,21723.0
-225.0,1980.0,47,21958.0
-225.0,1985.0,47,22193.0
-225.0,1990.0,47,22428.0
-225.0,1995.0,47,22663.0
-225.0,2000.0,43,22635.0
38.0,2005.0,41,22543.0
42.0,2010.0,44,22694.0
-210.0,2015.0,54,22932.0
-225.0,2020.0,59,23226.0
-235.0,2025.0,59,23506.0
-240.0,2030.0,59,23790.0
-242.0,2035.0,59,23498.0
342.0,2040.0,54,23746.0
-224.0,2045.0,47,22670.0
1055.0,2050.0,50,22886.0
-206.0,2055.0,45,21277.0
1647.0,2060.0,41,18260.0
3062.0,2065.0,39,17928.0
278.0,2070.0,40,18126.0
-163.0,2075.0,42,18326.0
-158.0,2080.0,45,18542.0
-178.0,2085.0,47,18760.0
-193.0,2090.0,48,18999.0
-204.0,2095.0,49,19239.0
-205.0,2100.0,48,19428.0
-205.0,2105.0,45,19596.0
-205.0,2110.0,45,19767.0
-205.0,2115.0,45,19992.0
-205.0,2120.0,46,20218.0
-205.0,2125.0,40,20033.0
111.0,2130.0,37,19826.0
220.0,2135.0,37,19921.0
-80.0,2140.0,38,19984.0
-175.0,2145.0,39,20178.0
-175.0,2150.0,37,20358.0
-175.0,2155.0,39,20541.0
-179.0,2160.0,42,20743.0
-184.0,2165.0,40,20864.0
-95.0,2170.0,42,21073.0
-175.0,2175.0,43,21285.0
-175.0,2180.0,43,21486.0
-175.0,2185.0,44,21706.0
-175.0,2190.0,42,21905.0
-175.0,2195.0,42,22117.0
-177.0,2200.0,42,22327.0
-175.0,2205.0,42,22535.0
-173.0,2210.0,44,22754.0
-179.0,2215.0,40,22856.0
-180.0,2220.0,41,23008.0
-180.0,2225.0,42,23214.0
-180.0,2230.0,45,23429.0
-181.0,2235.0,43,23574.0
-185.0,2240.0,42,23773.0
-185.0,2245.0,42,23983.0
-185.0,2250.0,43,24194.0
-185.0,2255.0,43,24409.0
-185.0,2260.0,44,24599.0
-195.0,2265.0,50,24820.0
-203.0,2270.0,57,25094.0
-209.0,2275.0,55,25326.0
-151.0,2280.0,53,25576.0
-186.0,2285.0,51,25812.0
-195.0,2290.0,48,25965.0
-195.0,2295.0,51,26192.0
-198.0,2300.0,57,26460.0
-203.0,2305.0,58,26718.0
-205.0,2310.0,58,27005.0
-205.0,2315.0,52,26901.0
-205.0,2320.0,51,27110.0
-207.0,2325.0,51,27286.0
-205.0,2330.0,53,27464.0
-206.0,2335.0,51,27685.0
-164.0,2340.0,50,27118.0
605.0,2345.0,47,27357.0
-183.0,2350.0,45,26267.0
1148.0,2355.0,42,24456.0
1876.0,2360.0,40,22455.0
2076.0,2365.0,36,22517.0
-118.0,2370.0,36,22543.0
-131.0,2375.0,36,22655.0
-138.0,2380.0,42,22812.0
-156.0,2385.0,47,23033.0
-180.0,2390.0,48,23270.0
-190.0,2395.0,45,23468.0
-190.0,2400.0,45,23674.0
-190.0,2405.0,41,23814.0
-134.0,2410.0,40,23917.0
-109.0,2415.0,41,24094.0
-150.0,2420.0,42,24303.0
-179.0,2425.0,41,24503.0
-180.0,2430.0,42,24713.0
-180.0,2435.0,41,24904.0
-161.0,2440.0,45,25121.0
-180.0,2445.0,48,25356.0
-180.0,2450.0,48,25594.0
-180.0,2455.0,48,25834.0
-180.0,2460.0,48,26074.0
-180.0,2465.0,47,26290.0
-180.0,2470.0,47,26506.0
-180.0,2475.0,47,26741.0
-180.0,2480.0,44,26328.0
-180.0,2485.0,41,25952.0
-185.0,2490.0,41,26065.0
-187.0,2495.0,43,26274.0
-185.0,2500.0,43,26471.0
-166.0,2505.0,41,26670.0
-177.0,2510.0,44,26882.0
-191.0,2515.0,53,27118.0
-196.0,2520.0,60,27406.0
-200.0,2525.0,61,27703.0
-189.0,2530.0,59,27983.0
-195.0,2535.0,59,28267.0
-195.0,2540.0,56,28522.0
-195.0,2545.0,57,28756.0
-197.0,2550.0,55,28971.0
-195.0,2555.0,52,29110.0
-198.0,2560.0,51,29225.0
-204.0,2565.0,47,29266.0
-207.0,2570.0,47,29358.0
-210.0,2575.0,46,29578.0
-210.0,2580.0,42,27234.0
2366.0,2585.0,37,22754.0
4513.0,2590.0,40,21654.0
1149.0,2595.0,40,21850.0
-142.0,2600.0,47,22054.0
-152.0,2605.0,50,22260.0
-167.0,2610.0,52,22520.0
-188.0,2615.0,51,22735.0
-192.0,2620.0,53,22970.0
-195.0,2625.0,50,23170.0
-195.0,2630.0,52,23425.0
-198.0,2635.0,52,23685.0
-200.0,2640.0,54,23950.0
-204.0,2645.0,54,24220.0
-205.0,2650.0,54,24490.0
-205.0,2655.0,50,24648.0
-205.0,2660.0,45,24691.0
-21.0,2665.0,40,23299.0
1440.0,2670.0,36,23382.0
-113.0,2675.0,37,23564.0
-144.0,2680.0,37,23750.0
-140.0,2685.0,37,23928.0
-136.0,2690.0,42,24123.0
-155.0,2695.0,45,24331.0
-178.0,2700.0,47,24560.0
-183.0,2705.0,46,24787.0
-185.0,2710.0,47,25022.0
-190.0,2715.0,47,25257.0
-190.0,2720.0,47,25492.0
-190.0,2725.0,45,25646.0
-109.0,2730.0,46,25780.0
-82.0,2735.0,48,26017.0
-171.0,2740.0,43,25681.0
-180.0,2745.0,42,25096.0
-180.0,2750.0,40,25224.0
-180.0,2755.0,43,25424.0
-181.0,2760.0,45,25647.0
-185.0,2765.0,55,25889.0
-187.0,2770.0,59,26182.0
-194.0,2775.0,57,26418.0
-198.0,2780.0,53,26388.0
-200.0,2785.0,52,26322.0
-94.0,2790.0,48,26401.0
-75.0,2795.0,49,26584.0
-175.0,2800.0,51,26831.0
-177.0,2805.0,50,27058.0
-175.0,2810.0,46,27142.0
-177.0,2815.0,45,27263.0
-182.0,2820.0,46,27485.0
-185.0,2825.0,48,27718.0
-185.0,2830.0,48,27958.0
-185.0,2835.0,46,28134.0
-185.0,2840.0,47,28298.0
-191.0,2845.0,47,28463.0
-195.0,2850.0,49,28704.0
-195.0,2855.0,49,28947.0
-195.0,2860.0,44,29043.0
-195.0,2865.0,43,28942.0
-199.0,2870.0,40,29108.0
-200.0,2875.0,48,29311.0
-209.0,2880.0,50,29557.0
-210.0,2885.0,52,29810.0
-215.0,2890.0,50,27627.0
2215.0,2895.0,43,27693.0
-26.0,2900.0,34,27707.0
-15.0,2905.0,36,27859.0
-113.0,2910.0,44,28062.0
-162.0,2915.0,49,28300.0
-187.0,2920.0,48,28521.0
-190.0,2925.0,45,28688.0
-190.0,2930.0,45,28901.0
-190.0,2935.0,43,29078.0
-140.0,2940.0,41,29179.0
-90.0,2945.0,42,29352.0
-133.0,2950.0,41,29543.0
-170.0,2955.0,41,29750.0
-170.0,2960.0,36,29775.0
-170.0,2965.0,36,29736.0
-170.0,2970.0,33,28195.0
1461.0,2975.0,31,28349.0
-144.0,2980.0,32,28507.0
-142.0,2985.0,30,28660.0
-135.0,2990.0,30,28771.0
-117.0,2995.0,34,28929.0
-142.0,3000.0,36,29088.0
-161.0,3005.0,37,29269.0
-166.0,3010.0,39,29460.0
-176.0,3015.0,43,29588.0
-180.0,3020.0,50,29787.0
-187.0,3025.0,49,30027.0
-190.0,3030.0,52,30283.0
-190.0,3035.0,46,28865.0
1458.0,3040.0,41,24558.0
4330.0,3045.0,38,24735.0
-138.0,3050.0,35,24824.0
-123.0,3055.0,38,24973.0
-82.0,3060.0,41,25103.0
-99.0,3065.0,41,25239.0
-137.0,3070.0,44,25416.0
-163.0,3075.0,41,25603.0
-153.0,3080.0,38,25674.0
-160.0,3085.0,36,25758.0
-160.0,3090.0,36,25904.0
-160.0,3095.0,37,26087.0
-160.0,3100.0,33,23727.0
2392.0,3105.0,28,19014.0
4745.0,3110.0,24,19141.0
-97.0,3115.0,24,19233.0
-88.0,3120.0,29,19372.0
-99.0,3125.0,34,19532.0
-116.0,3130.0,36,19708.0
-128.0,3135.0,36,19888.0
-130.0,3140.0,32,19826.0
-130.0,3145.0,32,19821.0
-130.0,3150.0,32,19981.0
-130.0,3155.0,33,20142.0
-130.0,3160.0,34,20311.0
-130.0,3165.0,33,20473.0
-130.0,3170.0,33,20638.0
-130.0,3175.0,33,20803.0
-130.0,3180.0,33,20944.0
-130.0,3185.0,37,21123.0
-130.0,3190.0,33,21180.0
-130.0,3195.0,32,21194.0
-130.0,3200.0,32,21279.0
-130.0,3205.0,32,21439.0
-130.0,3210.0,36,21584.0
-135.0,3215.0,39,21770.0
-137.0,3220.0,36,21946.0
-140.0,3225.0,37,22105.0
-141.0,3230.0,36,22241.0
-145.0,3235.0,34,22256.0
-145.0,3240.0,35,22352.0
-145.0,3245.0,33,22474.0
-92.0,3250.0,32,22619.0
-135.0,3255.0,32,22779.0
-135.0,3260.0,35,22947.0
-143.0,3265.0,41,23137.0
-151.0,3270.0,41,23328.0
-150.0,3275.0,42,23537.0
-149.0,3280.0,41,23717.0
-159.0,3285.0,43,23926.0
-160.0,3290.0,43,24119.0
-160.0,3295.0,42,24272.0
-162.0,3300.0,44,24415.0
-170.0,3305.0,45,24640.0
-170.0,3310.0,44,24852.0
-170.0,3315.0,44,25064.0
-170.0,3320.0,44,25286.0
-170.0,3325.0,45,25507.0
-170.0,3330.0,46,25733.0
-170.0,3335.0,46,25963.0
-170.0,3340.0,46,26156.0
-175.0,3345.0,46,26388.0
-175.0,3350.0,46,24806.0
1602.0,3355.0,44,24999.0
-153.0,3360.0,39,23431.0
1628.0,3365.0,28,20531.0
2769.0,3370.0,26,20449.0
-91.0,3375.0,30,20590.0
-99.0,3380.0,35,20721.0
-116.0,3385.0,43,20923.0
-137.0,3390.0,46,21139.0
-158.0,3395.0,44,21348.0
-169.0,3400.0,40,20203.0
1159.0,3405.0,35,17906.0
2307.0,3410.0,34,18051.0
-128.0,3415.0,31,16840.0
1251.0,3420.0,36,17009.0
-107.0,3425.0,39,16894.0
-114.0,3430.0,44,17091.0
-144.0,3435.0,45,17307.0
-160.0,3440.0,40,17355.0
-160.0,3445.0,41,17500.0
-160.0,3450.0,43,17714.0
-160.0,3455.0,42,17919.0
-160.0,3460.0,39,17941.0
35.0,3465.0,37,17903.0
90.0,3470.0,35,18005.0
-135.0,3475.0,36,18185.0
-138.0,3480.0,37,18190.0
-140.0,3485.0,37,18337.0
-140.0,3490.0,37,18520.0
-140.0,3495.0,38,18707.0
-140.0,3500.0,36,18866.0
-140.0,3505.0,36,19043.0
-140.0,3510.0,39,19197.0
-114.0,3515.0,48,19114.0
-156.0,3520.0,41,18991.0
-154.0,3525.0,40,18675.0
-155.0,3530.0,37,18788.0
-155.0,3535.0,42,18961.0
-156.0,3540.0,43,19149.0
-165.0,3545.0,45,19347.0
-170.0,3550.0,45,19564.0
-170.0,3555.0,46,19784.0
-170.0,3560.0,46,20012.0
-170.0,3565.0,46,20242.0
-170.0,3570.0,46,20472.0
-170.0,3575.0,44,20656.0
-170.0,3580.0,40,20513.0
138.0,3585.0,40,20605.0
-159.0,3590.0,43,20737.0
-168.0,3595.0,43,20952.0
-175.0,3600.0,44,21167.0
-177.0,3605.0,44,21387.0
-180.0,3610.0,45,21611.0
-184.0,3615.0,44,21701.0
-190.0,3620.0,46,21776.0
-194.0,3625.0,46,21944.0
-195.0,3630.0,45,22067.0
-195.0,3635.0,45,22172.0
-195.0,3640.0,45,22388.0
-195.0,3645.0,43,22566.0
-195.0,3650.0,45,22763.0
-195.0,3655.0,44,22980.0
-195.0,3660.0,44,23166.0
-195.0,3665.0,41,23296.0
-195.0,3670.0,41,23492.0
-195.0,3675.0,42,23699.0
-199.0,3680.0,46,23915.0
-202.0,3685.0,52,24170.0
-209.0,3690.0,50,24403.0
-210.0,3695.0,50,24655.0
-210.0,3700.0,47,24866.0
-210.0,3705.0,48,25088.0
-210.0,3710.0,44,23940.0
1180.0,3715.0,44,24158.0
-185.0,3720.0,34,22708.0
1361.0,3725.0,33,22803.0
-140.0,3730.0,31,22657.0
166.0,3735.0,34,22251.0
443.0,3740.0,37,22409.0
-146.0,3745.0,40,22606.0
-163.0,3750.0,37,22613.0
-165.0,3755.0,37,22762.0
-167.0,3760.0,42,22963.0
-176.0,3765.0,46,23167.0
-188.0,3770.0,50,23397.0
-204.0,3775.0,52,23631.0
-210.0,3780.0,52,23876.0
-210.0,3785.0,53,24135.0
-215.0,3790.0,48,24190.0
-8.0,3795.0,37,23988.0
62.0,3800.0,38,24104.0
-176.0,3805.0,39,24261.0
-187.0,3810.0,43,24469.0
-200.0,3815.0,48,24697.0
-200.0,3820.0,48,24905.0
-157.0,3825.0,46,25078.0
-124.0,3830.0,47,25298.0
-183.0,3835.0,47,25531.0
-185.0,3840.0,45,25724.0
-185.0,3845.0,45,25928.0
-185.0,3850.0,49,26164.0
-185.0,3855.0,50,26411.0
-185.0,3860.0,48,26636.0
-185.0,3865.0,48,26868.0
-185.0,3870.0,47,27002.0
-185.0,3875.0,50,27247.0
-185.0,3880.0,51,27499.0
-185.0,3885.0,48,27149.0
422.0,3890.0,49,27375.0
-175.0,3895.0,50,27621.0
-180.0,3900.0,49,27842.0
-180.0,3905.0,49,28089.0
-180.0,3910.0,47,28237.0
-180.0,3915.0,48,28380.0
-180.0,3920.0,47,28510.0
-70.0,3925.0,46,28627.0
-175.0,3930.0,46,28760.0
-177.0,3935.0,43,28931.0
-175.0,3940.0,43,29136.0
-173.0,3945.0,43,29351.0
-175.0,3950.0,43,29566.0
-175.0,3955.0,43,29781.0
-175.0,3960.0,37,29689.0
-175.0,3965.0,35,29415.0
-175.0,3970.0,36,29592.0
-175.0,3975.0,38,29779.0
-175.0,3980.0,39,29861.0
-175.0,3985.0,39,29965.0
-175.0,3990.0,39,30160.0
-175.0,3995.0,38,30336.0
-175.0,4000.0,38,30526.0
-175.0,4005.0,37,30690.0
-175.0,4010.0,40,30887.0
-187.0,4015.0,41,29402.0
1504.0,4020.0,46,26377.0
3092.0,4025.0,39,22383.0
4075.0,4030.0,30,22477.0
-96.0,4035.0,34,22559.0
-89.0,4040.0,36,22699.0
-101.0,4045.0,41,22864.0
-128.0,4050.0,49,23094.0
-164.0,4055.0,47,23261.0
-94.0,4060.0,49,23469.0
-123.0,4065.0,43,23596.0
-160.0,4070.0,43,23710.0
-162.0,4075.0,44,23928.0
-160.0,4080.0,44,24144.0
-158.0,4085.0,44,24364.0
-160.0,4090.0,45,24585.0
-160.0,4095.0,46,24815.0
-160.0,4100.0,45,24960.0
-160.0,4105.0,45,25185.0
-160.0,4110.0,39,25185.0
-160.0,4115.0,37,25073.0
-160.0,4120.0,37,25260.0
-160.0,4125.0,37,25445.0
-160.0,4130.0,41,25641.0
-160.0,4135.0,41,25846.0
-160.0,4140.0,41,26051.0
-160.0,4145.0,40,26236.0
-160.0,4150.0,41,26439.0
-163.0,4155.0,41,26644.0
-165.0,4160.0,45,26868.0
-165.0,4165.0,44,27083.0
-165.0,4170.0,42,27249.0
-167.0,4175.0,41,27375.0
-165.0,4180.0,43,27582.0
-166.0,4185.0,45,27803.0
-170.0,4190.0,43,27128.0
725.0,4195.0,44,27343.0
-164.0,4200.0,41,26194.0
1206.0,4205.0,36,24330.0
1921.0,4210.0,32,21875.0
2458.0,4215.0,32,21959.0
-102.0,4220.0,34,22099.0
-114.0,4225.0,37,22275.0
-132.0,4230.0,39,22464.0
-135.0,4235.0,41,22660.0
-136.0,4240.0,41,22865.0
-140.0,4245.0,41,23070.0
-140.0,4250.0,41,23273.0
-140.0,4255.0,40,23353.0
-142.0,4260.0,40,23529.0
-147.0,4265.0,49,23749.0
-155.0,4270.0,53,24008.0
-168.0,4275.0,50,24165.0
-175.0,4280.0,54,24382.0
-175.0,4285.0,50,24586.0
-175.0,4290.0,52,24826.0
-175.0,4295.0,53,25089.0
-178.0,4300.0,58,25365.0
-180.0,4305.0,57,25645.0
