reward,step_time,total_stopped,total_wait_time
-112.0,1360.0,28,5955.0
-115.0,1365.0,30,6103.0
-119.0,1370.0,29,5635.0
480.0,1375.0,27,5776.0
-105.0,1380.0,27,5867.0
-111.0,1385.0,28,5998.0
-120.0,1390.0,29,6143.0
-120.0,1395.0,29,6288.0
-120.0,1400.0,29,6433.0
-120.0,1405.0,29,6578.0
-120.0,1410.0,29,6723.0
-120.0,1415.0,29,6868.0
-120.0,1420.0,29,6927.0
-120.0,1425.0,24,6430.0
521.0,1430.0,22,5851.0
606.0,1435.0,25,5969.0
-92.0,1440.0,27,6101.0
-100.0,1445.0,31,6221.0
-108.0,1450.0,31,6334.0
-110.0,1455.0,31,6491.0
-112.0,1460.0,32,6649.0
-110.0,1465.0,27,6734.0
-113.0,1470.0,27,6830.0
-117.0,1475.0,26,6932.0
-115.0,1480.0,29,7069.0
-120.0,1485.0,30,7218.0
-120.0,1490.0,30,7369.0
-121.0,1495.0,30,7504.0
-121.0,1500.0,30,7654.0
-125.0,1505.0,30,7804.0
-125.0,1510.0,30,7954.0
-125.0,1515.0,38,7793.0
208.0,1520.0,34,7386.0
453.0,1525.0,36,7377.0
58.0,1530.0,29,6727.0
680.0,1535.0,35,6858.0
-97.0,1540.0,36,7015.0
-116.0,1545.0,39,7175.0
-120.0,1550.0,36,7342.0
-120.0,1555.0,37,7491.0
-120.0,1560.0,37,7676.0
-120.0,1565.0,36,7564.0
-120.0,1570.0,36,7739.0
-120.0,1575.0,33,7828.0
-120.0,1580.0,32,7825.0
-120.0,1585.0,31,7654.0
-124.0,1590.0,35,7829.0
-129.0,1595.0,31,6618.0
1264.0,1600.0,25,4320.0
2337.0,1605.0,21,3272.0
1091.0,1610.0,20,3025.0
299.0,1615.0,23,3106.0
-46.0,1620.0,25,3136.0
-58.0,1625.0,26,3264.0
-65.0,1630.0,23,3371.0
-65.0,1635.0,27,3488.0
-65.0,1640.0,24,3395.0
-65.0,1645.0,22,3421.0
-67.0,1650.0,22,3485.0
-65.0,1655.0,25,3601.0
-70.0,1660.0,25,3714.0
-79.0,1665.0,25,3839.0
-80.0,1670.0,25,3964.0
-80.0,1675.0,25,4089.0
-80.0,1680.0,26,4217.0
-83.0,1685.0,31,4364.0
-93.0,1690.0,29,4455.0
-96.0,1695.0,28,4449.0
-100.0,1700.0,26,4571.0
-100.0,1705.0,20,4439.0
123.0,1710.0,17,4193.0
281.0,1715.0,19,4183.0
44.0,1720.0,22,4282.0
-60.0,1725.0,22,4330.0
0.0,1730.0,20,4307.0
60.0,1735.0,20,3957.0
398.0,1740.0,18,4049.0
-42.0,1745.0,23,4147.0
-44.0,1750.0,25,4250.0
-60.0,1755.0,25,4375.0
-65.0,1760.0,25,4500.0
-65.0,1765.0,27,3989.0
-75.0,1770.0,32,3505.0
-84.0,1775.0,31,3620.0
-85.0,1780.0,30,3709.0
-13.0,1785.0,22,3624.0
34.0,1790.0,22,3549.0
-60.0,1795.0,18,3491.0
-60.0,1800.0,22,3564.0
-60.0,1805.0,21,3647.0
-65.0,1810.0,21,3714.0
-65.0,1815.0,25,3816.0
-65.0,1820.0,27,3948.0
-67.0,1825.0,25,4059.0
-46.0,1830.0,24,4160.0
-52.0,1835.0,24,4282.0
-60.0,1840.0,25,4404.0
-62.0,1845.0,24,4484.0
-69.0,1850.0,19,4339.0
-70.0,1855.0,17,4225.0
-70.0,1860.0,17,4269.0
-70.0,1865.0,15,4320.0
-70.0,1870.0,17,4405.0
-77.0,1875.0,18,3080.0
1345.0,1880.0,19,3175.0
-70.0,1885.0,21,3279.0
-79.0,1890.0,22,3385.0
-80.0,1895.0,23,3500.0
-80.0,1900.0,23,3615.0
-80.0,1905.0,19,3626.0
24.0,1910.0,15,3589.0
-12.0,1915.0,15,3607.0
-60.0,1920.0,16,3683.0
-60.0,1925.0,17,3765.0
-60.0,1930.0,19,3856.0
-60.0,1935.0,17,3890.0
-60.0,1940.0,17,3973.0
-62.0,1945.0,17,4058.0
-60.0,1950.0,18,4144.0
-61.0,1955.0,19,4237.0
-68.0,1960.0,19,4332.0
-70.0,1965.0,18,4381.0
-70.0,1970.0,15,3856.0
545.0,1975.0,8,2884.0
938.0,1980.0,5,2865.0
-21.0,1985.0,10,2902.0
-26.0,1990.0,15,2971.0
-45.0,1995.0,14,3036.0
-55.0,2000.0,14,3099.0
-55.0,2005.0,13,3151.0
-55.0,2010.0,13,3216.0
-55.0,2015.0,24,3302.0
-65.0,2020.0,31,3448.0
-82.0,2025.0,31,3585.0
-86.0,2030.0,32,3743.0
-93.0,2035.0,26,3830.0
-95.0,2040.0,27,3921.0
-97.0,2045.0,26,4025.0
-95.0,2050.0,29,4158.0
-96.0,2055.0,30,4303.0
-103.0,2060.0,28,4369.0
-105.0,2065.0,29,4513.0
-107.0,2070.0,27,4623.0
-110.0,2075.0,26,4441.0
-110.0,2080.0,24,4562.0
-110.0,2085.0,27,4692.0
-110.0,2090.0,29,4836.0
-110.0,2095.0,21,4718.0
124.0,2100.0,20,4524.0
208.0,2105.0,21,4628.0
-84.0,2110.0,21,4733.0
-85.0,2115.0,22,4761.0
-3.0,2120.0,22,4871.0
-80.0,2125.0,21,4903.0
-80.0,2130.0,21,5008.0
-80.0,2135.0,21,5113.0
-80.0,2140.0,21,5218.0
-80.0,2145.0,21,5323.0
-80.0,2150.0,22,5429.0
-81.0,2155.0,23,5540.0
-85.0,2160.0,25,5663.0
-88.0,2165.0,23,5731.0
-90.0,2170.0,24,5800.0
-90.0,2175.0,25,5905.0
-92.0,2180.0,22,5734.0
205.0,2185.0,23,5690.0
81.0,2190.0,23,5805.0
-82.0,2195.0,21,5596.0
-80.0,2200.0,23,5709.0
-83.0,2205.0,23,5824.0
-85.0,2210.0,24,5942.0
-88.0,2215.0,26,6065.0
-92.0,2220.0,27,6199.0
-95.0,2225.0,25,6264.0
-95.0,2230.0,25,6391.0
-95.0,2235.0,24,6499.0
-95.0,2240.0,20,6348.0
-95.0,2245.0,21,6153.0
-97.0,2250.0,21,6180.0
-95.0,2255.0,22,6287.0
-97.0,2260.0,26,6408.0
-106.0,2265.0,34,6556.0
-120.0,2270.0,37,6729.0
-125.0,2275.0,35,6897.0
-127.0,2280.0,31,6294.0
637.0,2285.0,30,6427.0
-98.0,2290.0,28,6538.0
-94.0,2295.0,30,6682.0
-97.0,2300.0,37,6850.0
-112.0,2305.0,38,6943.0
-133.0,2310.0,34,6976.0
-137.0,2315.0,31,7015.0
-135.0,2320.0,29,7068.0
-47.0,2325.0,32,7224.0
-139.0,2330.0,34,7390.0
-143.0,2335.0,34,7548.0
-145.0,2340.0,27,7346.0
211.0,2345.0,21,7056.0
312.0,2350.0,26,7148.0
-65.0,2355.0,25,6979.0
199.0,2360.0,32,7126.0
-104.0,2365.0,29,7245.0
-112.0,2370.0,29,7390.0
-110.0,2375.0,29,7535.0
-110.0,2380.0,31,7687.0
-115.0,2385.0,27,7716.0
-115.0,2390.0,27,7798.0
-115.0,2395.0,22,6739.0
1079.0,2400.0,18,5220.0
1543.0,2405.0,14,4627.0
592.0,2410.0,16,4698.0
-45.0,2415.0,22,4793.0
-60.0,2420.0,28,4922.0
-80.0,2425.0,28,5043.0
-94.0,2430.0,28,5183.0
-95.0,2435.0,27,5304.0
-95.0,2440.0,27,5439.0
-95.0,2445.0,29,5551.0
-102.0,2450.0,31,5644.0
-105.0,2455.0,31,5790.0
-105.0,2460.0,33,5952.0
-107.0,2465.0,30,5999.0
-105.0,2470.0,30,6119.0
-108.0,2475.0,30,6271.0
-110.0,2480.0,26,6053.0
-110.0,2485.0,27,5970.0
-110.0,2490.0,26,6097.0
-110.0,2495.0,27,6232.0
-115.0,2500.0,29,6330.0
-116.0,2505.0,26,6359.0
-120.0,2510.0,28,6437.0
-124.0,2515.0,35,6570.0
-135.0,2520.0,44,6759.0
-145.0,2525.0,39,6196.0
624.0,2530.0,32,4969.0
1276.0,2535.0,32,5104.0
-89.0,2540.0,32,5213.0
-95.0,2545.0,31,4865.0
384.0,2550.0,23,4152.0
718.0,2555.0,23,4142.0
-70.0,2560.0,29,4232.0
-94.0,2565.0,30,4349.0
-100.0,2570.0,25,4153.0
234.0,2575.0,22,3796.0
382.0,2580.0,21,3874.0
-65.0,2585.0,28,3994.0
-71.0,2590.0,25,4084.0
-65.0,2595.0,27,4174.0
-70.0,2600.0,27,4238.0
-70.0,2605.0,30,4384.0
-73.0,2610.0,30,4464.0
-83.0,2615.0,32,4622.0
-90.0,2620.0,30,4700.0
-95.0,2625.0,30,4817.0
-95.0,2630.0,27,4913.0
-95.0,2635.0,28,4977.0
-96.0,2640.0,30,5122.0
-100.0,2645.0,31,5275.0
-100.0,2650.0,33,5438.0
-100.0,2655.0,30,5536.0
-100.0,2660.0,30,5652.0
-100.0,2665.0,30,5802.0
-100.0,2670.0,30,5952.0
-100.0,2675.0,31,6106.0
-100.0,2680.0,32,6257.0
-102.0,2685.0,33,6421.0
-100.0,2690.0,32,6577.0
-102.0,2695.0,34,6743.0
-103.0,2700.0,34,6913.0
-105.0,2705.0,35,7084.0
-106.0,2710.0,27,6917.0
-7.0,2715.0,25,6789.0
-100.0,2720.0,27,6918.0
-100.0,2725.0,28,7056.0
-100.0,2730.0,38,7229.0
-106.0,2735.0,34,7391.0
-110.0,2740.0,34,7550.0
-110.0,2745.0,30,7335.0
193.0,2750.0,31,7482.0
-95.0,2755.0,29,7230.0
-104.0,2760.0,31,6962.0
-114.0,2765.0,31,7040.0
-71.0,2770.0,44,7233.0
-107.0,2775.0,37,7326.0
-113.0,2780.0,40,7505.0
-120.0,2785.0,38,7642.0
-120.0,2790.0,42,7832.0
-125.0,2795.0,37,7981.0
-125.0,2800.0,37,8123.0
-127.0,2805.0,39,8313.0
-125.0,2810.0,40,8503.0
-127.0,2815.0,43,8705.0
-135.0,2820.0,43,8920.0
-140.0,2825.0,44,9139.0
-140.0,2830.0,38,9076.0
-140.0,2835.0,33,7945.0
793.0,2840.0,29,8033.0
-117.0,2845.0,24,7840.0
210.0,2850.0,34,7985.0
-94.0,2855.0,35,8143.0
-117.0,2860.0,36,8316.0
-131.0,2865.0,36,8498.0
-130.0,2870.0,39,8624.0
-134.0,2875.0,43,8838.0
-145.0,2880.0,43,9053.0
-145.0,2885.0,42,9172.0
-145.0,2890.0,39,9332.0
-145.0,2895.0,34,8328.0
1006.0,2900.0,28,6548.0
1837.0,2905.0,27,6034.0
569.0,2910.0,30,6178.0
-91.0,2915.0,28,6016.0
-108.0,2920.0,27,5774.0
-123.0,2925.0,23,4967.0
637.0,2930.0,18,3976.0
990.0,2935.0,21,3684.0
300.0,2940.0,24,3773.0
-96.0,2945.0,27,3903.0
-105.0,2950.0,27,4038.0
-105.0,2955.0,28,4178.0
-105.0,2960.0,28,4318.0
-105.0,2965.0,22,4391.0
-105.0,2970.0,22,4402.0
-105.0,2975.0,22,4512.0
-105.0,2980.0,23,4623.0
-105.0,2985.0,22,4730.0
-105.0,2990.0,22,4840.0
-105.0,2995.0,22,4950.0
-105.0,3000.0,22,5060.0
-105.0,3005.0,21,5113.0
-105.0,3010.0,21,5220.0
-107.0,3015.0,35,5354.0
-120.0,3020.0,39,5555.0
-140.0,3025.0,40,5745.0
-140.0,3030.0,39,5929.0
-148.0,3035.0,40,6113.0
-150.0,3040.0,32,5819.0
313.0,3045.0,24,5361.0
404.0,3050.0,20,4754.0
614.0,3055.0,22,4818.0
-72.0,3060.0,32,4958.0
-93.0,3065.0,29,5040.0
-105.0,3070.0,23,4105.0
910.0,3075.0,18,2546.0
1578.0,3080.0,22,2646.0
-63.0,3085.0,24,2759.0
-72.0,3090.0,26,2885.0
-75.0,3095.0,24,2976.0
-75.0,3100.0,24,3065.0
-75.0,3105.0,21,3123.0
-75.0,3110.0,21,3158.0
-75.0,3115.0,18,3059.0
127.0,3120.0,16,2878.0
211.0,3125.0,13,2697.0
29.0,3130.0,14,2703.0
-55.0,3135.0,14,2773.0
-55.0,3140.0,14,2841.0
-55.0,3145.0,14,2911.0
-55.0,3150.0,14,2981.0
-55.0,3155.0,14,3051.0
-55.0,3160.0,12,3043.0
-55.0,3165.0,12,2960.0
-55.0,3170.0,12,2899.0
67.0,3175.0,12,2959.0
-50.0,3180.0,6,2299.0
636.0,3185.0,9,2043.0
273.0,3190.0,9,2088.0
-30.0,3195.0,10,2132.0
-30.0,3200.0,8,2157.0
-30.0,3205.0,8,2183.0
-30.0,3210.0,9,2225.0
-32.0,3215.0,10,2265.0
-29.0,3220.0,11,2280.0
-35.0,3225.0,12,2340.0
-35.0,3230.0,11,2394.0
-35.0,3235.0,13,1864.0
562.0,3240.0,8,1905.0
-16.0,3245.0,11,1951.0
-16.0,3250.0,12,2006.0
-30.0,3255.0,8,1999.0
-30.0,3260.0,8,1983.0
-30.0,3265.0,12,1985.0
-39.0,3270.0,15,2057.0
-42.0,3275.0,16,2132.0
-49.0,3280.0,17,2197.0
-52.0,3285.0,16,2271.0
-53.0,3290.0,16,2331.0
-55.0,3295.0,20,2425.0
-69.0,3300.0,19,2485.0
-75.0,3305.0,21,2584.0
-75.0,3310.0,13,2528.0
65.0,3315.0,13,2507.0
35.0,3320.0,11,2389.0
-50.0,3325.0,12,2447.0
-50.0,3330.0,13,2511.0
-50.0,3335.0,11,2516.0
-1.0,3340.0,11,2533.0
-2.0,3345.0,12,2591.0
-43.0,3350.0,20,2674.0
-51.0,3355.0,20,2776.0
-60.0,3360.0,16,2834.0
-60.0,3365.0,18,2907.0
-60.0,3370.0,16,2952.0
-60.0,3375.0,16,3030.0
-60.0,3380.0,17,3112.0
-60.0,3385.0,17,3197.0
-60.0,3390.0,17,3282.0
-60.0,3395.0,17,3367.0
-60.0,3400.0,14,3296.0
-62.0,3405.0,14,3314.0
-60.0,3410.0,14,3384.0
-60.0,3415.0,19,3419.0
-70.0,3420.0,22,3528.0
-75.0,3425.0,23,3642.0
-75.0,3430.0,20,3633.0
-75.0,3435.0,18,3679.0
-75.0,3440.0,18,3771.0
-75.0,3445.0,21,3870.0
-75.0,3450.0,23,3982.0
-75.0,3455.0,15,3846.0
147.0,3460.0,15,3729.0
138.0,3465.0,14,3780.0
-50.0,3470.0,16,3854.0
-50.0,3475.0,17,3938.0
-50.0,3480.0,17,4012.0
-50.0,3485.0,17,4097.0
-50.0,3490.0,15,4157.0
-50.0,3495.0,15,4215.0
-50.0,3500.0,15,4290.0
-50.0,3505.0,15,4365.0
-50.0,3510.0,16,4441.0
-51.0,3515.0,25,4499.0
-60.0,3520.0,33,4658.0
-78.0,3525.0,30,4808.0
-80.0,3530.0,30,4928.0
-80.0,3535.0,29,5061.0
-80.0,3540.0,24,4186.0
918.0,3545.0,22,2849.0
1378.0,3550.0,15,2678.0
-43.0,3555.0,18,2447.0
-53.0,3560.0,24,2521.0
-66.0,3565.0,23,2589.0
-75.0,3570.0,27,2716.0
-79.0,3575.0,26,2828.0
-80.0,3580.0,26,2960.0
-82.0,3585.0,24,2978.0
-80.0,3590.0,21,2979.0
47.0,3595.0,17,2862.0
111.0,3600.0,18,2379.0
525.0,3605.0,11,1500.0
867.0,3610.0,8,1410.0
13.0,3615.0,16,1393.0
-17.0,3620.0,17,1474.0
-40.0,3625.0,20,1566.0
-40.0,3630.0,18,1648.0
-40.0,3635.0,18,1740.0
-42.0,3640.0,18,1830.0
-40.0,3645.0,19,1921.0
-41.0,3650.0,19,2016.0
-45.0,3655.0,19,2111.0
-45.0,3660.0,16,2124.0
-47.0,3665.0,16,2163.0
-45.0,3670.0,15,2188.0
-45.0,3675.0,14,2228.0
-10.0,3680.0,19,2306.0
-42.0,3685.0,25,2417.0
-45.0,3690.0,23,2519.0
-45.0,3695.0,24,2640.0
-45.0,3700.0,23,2721.0
-45.0,3705.0,23,2819.0
-45.0,3710.0,22,2921.0
-45.0,3715.0,19,2974.0
-45.0,3720.0,20,3043.0
-45.0,3725.0,19,3134.0
-45.0,3730.0,22,3235.0
-45.0,3735.0,21,3301.0
-45.0,3740.0,19,3386.0
-45.0,3745.0,20,3487.0
-45.0,3750.0,19,3559.0
-45.0,3755.0,18,3516.0
-45.0,3760.0,18,3604.0
-45.0,3765.0,26,3706.0
-53.0,3770.0,30,3368.0
425.0,3775.0,26,2757.0
704.0,3780.0,27,2852.0
-48.0,3785.0,27,2931.0
-62.0,3790.0,28,3032.0
-67.0,3795.0,28,3172.0
-65.0,3800.0,26,3276.0
-27.0,3805.0,29,3388.0
-32.0,3810.0,28,3489.0
-65.0,3815.0,33,3053.0
233.0,3820.0,25,3165.0
-54.0,3825.0,30,3301.0
-62.0,3830.0,29,3283.0
-70.0,3835.0,30,3288.0
-72.0,3840.0,26,3374.0
-44.0,3845.0,28,3501.0
-63.0,3850.0,30,3621.0
-65.0,3855.0,31,3772.0
-65.0,3860.0,31,3917.0
-65.0,3865.0,33,4079.0
-65.0,3870.0,33,4244.0
-65.0,3875.0,35,4416.0
-65.0,3880.0,33,4547.0
-67.0,3885.0,33,4701.0
-65.0,3890.0,33,4868.0
-65.0,3895.0,35,5039.0
-69.0,3900.0,28,5024.0
-70.0,3905.0,25,4680.0
-70.0,3910.0,24,4775.0
-70.0,3915.0,27,4905.0
-70.0,3920.0,27,5023.0
-70.0,3925.0,27,5158.0
-70.0,3930.0,26,5229.0
-70.0,3935.0,26,5359.0
-70.0,3940.0,25,5465.0
-70.0,3945.0,25,5590.0
-70.0,3950.0,25,5715.0
-70.0,3955.0,25,5840.0
-70.0,3960.0,25,5965.0
-70.0,3965.0,25,6090.0
-70.0,3970.0,25,6215.0
-70.0,3975.0,25,6340.0
-70.0,3980.0,25,6465.0
-70.0,3985.0,25,6590.0
-70.0,3990.0,25,6715.0
-70.0,3995.0,25,6840.0
-70.0,4000.0,25,6965.0
-70.0,4005.0,25,7090.0
-70.0,4010.0,26,7216.0
-70.0,4015.0,34,7367.0
-82.0,4020.0,40,7562.0
-95.0,4025.0,40,7762.0
-96.0,4030.0,39,7801.0
-95.0,4035.0,39,7962.0
-98.0,4040.0,40,8163.0
-104.0,4045.0,41,8351.0
-109.0,4050.0,43,8562.0
-110.0,4055.0,42,8767.0
-110.0,4060.0,39,8900.0
-110.0,4065.0,35,8967.0
-110.0,4070.0,35,9074.0
-110.0,4075.0,36,9252.0
-110.0,4080.0,32,8582.0
746.0,4085.0,31,8728.0
-81.0,4090.0,35,8892.0
-88.0,4095.0,36,9071.0
-99.0,4100.0,35,9233.0
-100.0,4105.0,33,9097.0
211.0,4110.0,30,8457.0
715.0,4115.0,26,7610.0
854.0,4120.0,24,6799.0
282.0,4125.0,24,6918.0
-68.0,4130.0,27,7044.0
-70.0,4135.0,29,7138.0
-70.0,4140.0,29,7284.0
-70.0,4145.0,28,7414.0
-70.0,4150.0,29,7558.0
-70.0,4155.0,27,6744.0
892.0,4160.0,26,6113.0
712.0,4165.0,28,6254.0
-41.0,4170.0,30,6294.0
-50.0,4175.0,27,5330.0
-58.0,4180.0,16,3614.0
-60.0,4185.0,19,3281.0
-62.0,4190.0,16,3018.0
278.0,4195.0,15,2593.0
445.0,4200.0,19,2681.0
-41.0,4205.0,17,2747.0
-45.0,4210.0,21,2839.0
-50.0,4215.0,24,2953.0
-50.0,4220.0,25,3068.0
-54.0,4225.0,22,3156.0
-55.0,4230.0,22,3236.0
-55.0,4235.0,22,3346.0
-55.0,4240.0,22,3456.0
-55.0,4245.0,23,3571.0
-55.0,4250.0,22,3649.0
-55.0,4255.0,22,3761.0
-55.0,4260.0,21,3851.0
-55.0,4265.0,28,3970.0
-63.0,4270.0,34,4139.0
-80.0,4275.0,37,4313.0
-82.0,4280.0,37,4493.0
-85.0,4285.0,39,4681.0
-86.0,4290.0,38,4824.0
-90.0,4295.0,39,5019.0
-90.0,4300.0,42,5222.0
-95.0,4305.0,42,5412.0
-95.0,4310.0,44,5626.0
-95.0,4315.0,44,5846.0
